Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Setor dos Funcionarios,-16.6675463,-49.2844328,Carne de Sol do Serginho,-16.667525582473296,-49.28671565890355,Steakhouse
Setor dos Funcionarios,-16.6675463,-49.2844328,Calango Burg,-16.66896821771862,-49.28636575400342,Burger Joint
Setor dos Funcionarios,-16.6675463,-49.2844328,Panificadora Moreira,-16.665556845010947,-49.28991998606116,Bakery
Setor dos Funcionarios,-16.6675463,-49.2844328,Lanchonete Ki-Sabor,-16.66340920842051,-49.283782159021406,Diner
Setor dos Funcionarios,-16.6675463,-49.2844328,Restaurante Da Mama,-16.672301496085353,-49.28407617343842,Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Restaurante Inácio,-16.670691289203038,-49.29012183378882,Brazilian Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Calangos Sanduicheria,-16.66857824663863,-49.28663147022145,Sandwich Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Restaurante Campinas Grill,-16.67076053972834,-49.28568797466428,Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Inacio's Lanches,-16.670647216604912,-49.29002878894549,Snack Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Restaurante Tempero Verde,-16.67361439457454,-49.28590937569801,Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Panificadora Pão & Massas,-16.667952130502584,-49.2850091208948,Bakery
Setor dos Funcionarios,-16.6675463,-49.2844328,Kibarlana,-16.67218625726268,-49.282222593039805,Fast Food Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Subway,-16.671537509211934,-49.28895792380168,Sandwich Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Big Burg Sanduicheria,-16.66365329749523,-49.28777916507988,Sandwich Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Megga Point Sanduicheria,-16.668660784210353,-49.27883840537594,Sandwich Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Restaurante Casarão Grill,-16.672533279165208,-49.28776045383799,Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Kid Abelha III,-16.66589869954909,-49.28881341276113,Burger Joint
Setor dos Funcionarios,-16.6675463,-49.2844328,Baiano Restaurante,-16.67140440198516,-49.28854729507612,Baiano Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Pizza Mia,-16.66760079617926,-49.285942676319564,Pizza Place
Setor dos Funcionarios,-16.6675463,-49.2844328,empadaria gurmet,-16.668533325195312,-49.281105041503906,Diner
Setor dos Funcionarios,-16.6675463,-49.2844328,Subway,-16.666149332913903,-49.2835007245256,Sandwich Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Panificadora PAM,-16.6668758392334,-49.28095626831055,Bakery
Setor dos Funcionarios,-16.6675463,-49.2844328,Restaurante Comilão,-16.6733983359244,-49.28404517682786,Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Gulla Food's,-16.66827274944537,-49.288091457256826,Brazilian Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Nato's,-16.66866094146413,-49.28070968949978,Sandwich Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Malaguetas Restaurante,-16.66565037,-49.28095641,Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Pastel Do Silas,-16.66788256544889,-49.280338398143456,Food Truck
Setor dos Funcionarios,-16.6675463,-49.2844328,Pastel Mania,-16.665870792485716,-49.28939363760457,Snack Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Restaurante Galpão,-16.67124130046952,-49.28816572530846,Brazilian Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Pamonha da hora,-16.662541789868705,-49.28261617477231,Snack Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Espetinho do Wanderson,-16.669284166888097,-49.28988877091581,Food Truck
Setor dos Funcionarios,-16.6675463,-49.2844328,Espetinho,-16.664598,-49.279519,Food Stand
Setor dos Funcionarios,-16.6675463,-49.2844328,Pizza Mia,-16.672242138785975,-49.28806175006291,Pizza Place
Setor dos Funcionarios,-16.6675463,-49.2844328,Requinte Lanches e Restaurante,-16.667724677973442,-49.290731721811376,Brazilian Restaurant
Setor dos Funcionarios,-16.6675463,-49.2844328,Lanchonete do Seu Divino,-16.673041561911965,-49.28698735015302,Breakfast Spot
Setor dos Funcionarios,-16.6675463,-49.2844328,Rock Chiq Pasteis,-16.670703,-49.290088,Pastelaria
Sítio Recreio Panorama,-16.6304897,-49.3043199,Pamonharia e pizzaria fortaleza,-16.63107472725914,-49.305819473825856,Pizza Place
Sítio Recreio Panorama,-16.6304897,-49.3043199,Pizzaria primícias,-16.629249087278733,-49.301887148283015,Pizza Place
Sítio Recreio Panorama,-16.6304897,-49.3043199,Tropical Café,-16.628089904785156,-49.30891418457031,Café
Sítio Recreio Panorama,-16.6304897,-49.3043199,Esquinão do Peixe,-16.62608783583765,-49.30138200746404,Fish & Chips Shop
Sítio de Recreio Ipê,-16.62696565,-49.193618165933856,Empório Paris,-16.62214037578334,-49.192042403328635,Bakery
Sítio de Recreio Ipê,-16.62696565,-49.193618165933856,Geppetto Pizza,-16.62214386662446,-49.192073619391515,Pizza Place
Sítio de Recreio Ipê,-16.62696565,-49.193618165933856,Bar Copo Sujo,-16.622224776543344,-49.191851186941285,Gastropub
Sítio de Recreio São Geraldo,-16.5933552,-49.26305,Panificadora Barbosa,-16.593972,-49.266411,Bakery
Sítio de Recreio São Geraldo,-16.5933552,-49.26305,Terra's Panificadora,-16.593055324968592,-49.25868386895195,Bakery
Sítio de Recreio São Geraldo,-16.5933552,-49.26305,Pitty Willy Sanduicheria,-16.59764129939721,-49.25880263733887,Burger Joint
Sítio de Recreio São Geraldo,-16.5933552,-49.26305,I LOVE AÇAÍ,-16.596473974612778,-49.268720660691145,Snack Place
Vale dos Sonhos II,-16.604718599999998,-49.21696199557257,Churrasquinho Do Juliano,-16.609461500235923,-49.21772832742474,Food Truck
Vale dos Sonhos II,-16.604718599999998,-49.21696199557257,Sanduícheria do gaúcho,-16.60401153564453,-49.22267532348633,Burger Joint
Vila Abajá,-16.6642638,-49.2866109,Carne de Sol do Serginho,-16.667525582473296,-49.28671565890355,Steakhouse
Vila Abajá,-16.6642638,-49.2866109,Panificadora Moreira,-16.665556845010947,-49.28991998606116,Bakery
Vila Abajá,-16.6642638,-49.2866109,Lanchonete Ki-Sabor,-16.66340920842051,-49.283782159021406,Diner
Vila Abajá,-16.6642638,-49.2866109,Empório Saleh Comida Árabe,-16.668181115294733,-49.291556572309254,Middle Eastern Restaurant
Vila Abajá,-16.6642638,-49.2866109,Big Burg Sanduicheria,-16.66365329749523,-49.28777916507988,Sandwich Place
Vila Abajá,-16.6642638,-49.2866109,Calango Burg,-16.66896821771862,-49.28636575400342,Burger Joint
Vila Abajá,-16.6642638,-49.2866109,Calangos Sanduicheria,-16.66857824663863,-49.28663147022145,Sandwich Place
Vila Abajá,-16.6642638,-49.2866109,Panificadora Pão & Massas,-16.667952130502584,-49.2850091208948,Bakery
Vila Abajá,-16.6642638,-49.2866109,Kid Abelha III,-16.66589869954909,-49.28881341276113,Burger Joint
Vila Abajá,-16.6642638,-49.2866109,Pamonharia Tradicional,-16.662764300102815,-49.29280890598989,Diner
Vila Abajá,-16.6642638,-49.2866109,Pastel Mania,-16.665870792485716,-49.28939363760457,Snack Place
Vila Abajá,-16.6642638,-49.2866109,Pizza Mia,-16.66760079617926,-49.285942676319564,Pizza Place
Vila Abajá,-16.6642638,-49.2866109,Pamonha da hora,-16.662541789868705,-49.28261617477231,Snack Place
Vila Abajá,-16.6642638,-49.2866109,Gulla Food's,-16.66827274944537,-49.288091457256826,Brazilian Restaurant
Vila Abajá,-16.6642638,-49.2866109,Subway,-16.666149332913903,-49.2835007245256,Sandwich Place
Vila Abajá,-16.6642638,-49.2866109,Requinte Lanches e Restaurante,-16.667724677973442,-49.290731721811376,Brazilian Restaurant
Vila Abajá,-16.6642638,-49.2866109,Lanchonete Sabor Natural,-16.663963405948756,-49.29207650805357,Snack Place
Vila Abajá,-16.6642638,-49.2866109,Malaguetas Restaurante,-16.66565037,-49.28095641,Restaurant
Vila Abajá,-16.6642638,-49.2866109,Restaurante Tempero de Goiás,-16.668117679913024,-49.291245138578425,Restaurant
Vila Abajá,-16.6642638,-49.2866109,Espetinho do Wanderson,-16.669284166888097,-49.28988877091581,Food Truck
Vila Abajá,-16.6642638,-49.2866109,Panificadora PAM,-16.6668758392334,-49.28095626831055,Bakery
Vila Abajá,-16.6642638,-49.2866109,Saleh,-16.668031,-49.291582,Middle Eastern Restaurant
Vila Abajá,-16.6642638,-49.2866109,Espetinho Do Divino,-16.668938866521994,-49.290983030588706,Restaurant
Vila Bandeirantes,-16.6716027,-49.226665,Padaria Docas,-16.66673356627144,-49.22750079263435,Bakery
Vila Bandeirantes,-16.6716027,-49.226665,Espaco Vida Saudavel da Leide,-16.672587606911478,-49.222327509649844,Breakfast Spot
Vila Bandeirantes,-16.6716027,-49.226665,Panificadora Pão Dourado,-16.675161922193386,-49.22345846023157,Bakery
Vila Bandeirantes,-16.6716027,-49.226665,Churrascaria Leste Universitário,-16.67514135248264,-49.22343168047151,BBQ Joint
Vila Bandeirantes,-16.6716027,-49.226665,Pastelaria Morde & Assopra,-16.665919263643623,-49.22550264350706,Brazilian Restaurant
Vila Bandeirantes,-16.6716027,-49.226665,Restaurante E Churrascaria Chimarrão,-16.66927490021936,-49.23243239027522,BBQ Joint
Vila Bandeirantes,-16.6716027,-49.226665,Churrascaria Chimarrao,-16.670575885980835,-49.23287239878116,BBQ Joint
Vila Bandeirantes,-16.6716027,-49.226665,Fox Sanduicheria,-16.673666547817387,-49.232758630287755,Sandwich Place
Vila Boa,-16.730844199999996,-49.316250200000006,Panificadora Malta,-16.72998807123992,-49.31687696469873,Deli / Bodega
Vila Boa,-16.730844199999996,-49.316250200000006,Wilsu's Sanduicheria,-16.730429534313807,-49.31477670531635,Sandwich Place
Vila Boa,-16.730844199999996,-49.316250200000006,Nadir Pamonharia,-16.725610830161063,-49.318423351621114,Goiano Restaurant
Vila Boa,-16.730844199999996,-49.316250200000006,Império do Milho,-16.72673560867012,-49.316813574010745,Bistro
Vila Boa,-16.730844199999996,-49.316250200000006,Predileto's  Sanduicheria,-16.725579694542485,-49.318650920540726,Sandwich Place
Vila Boa,-16.730844199999996,-49.316250200000006,X-Nadir Sanduicheria,-16.726191145275266,-49.31754754872108,Burger Joint
Vila Boa,-16.730844199999996,-49.316250200000006,Tourinho's Espetos,-16.73105028891867,-49.31512142920517,BBQ Joint
Vila Boa,-16.730844199999996,-49.316250200000006,Rafa's Pastéis,-16.725396444599305,-49.31910124012962,Pastelaria
Vila Boa,-16.730844199999996,-49.316250200000006,Tertulia Churrascaria e Restaurante,-16.730673428592727,-49.313828575918826,Restaurant
Vila Boa,-16.730844199999996,-49.316250200000006,Bacana's Grill,-16.729334282741142,-49.31944601050816,Restaurant
Vila Boa,-16.730844199999996,-49.316250200000006,Capricciosa Express Pizzaria,-16.732838201988166,-49.320023471467685,Pizza Place
Vila Boa,-16.730844199999996,-49.316250200000006,Eskina do Açaí,-16.72603,-49.318031,Acai House
Vila Boa,-16.730844199999996,-49.316250200000006,Pizzaria Nadir,-16.72583215792921,-49.318400749893215,Pizza Place
Vila Boa,-16.730844199999996,-49.316250200000006,Cordeiro Sanduicheria,-16.725575686924127,-49.318598902113685,Burger Joint
Vila Boa,-16.730844199999996,-49.316250200000006,Jantinha Bom Sabor,-16.725455,-49.318609,Restaurant
Vila Clemente,-16.650070499999998,-49.2899913,Recanto da Pamonha,-16.652675820518063,-49.28915102383149,Goiano Restaurant
Vila Clemente,-16.650070499999998,-49.2899913,Carreirinha's Bar,-16.653118,-49.288884,BBQ Joint
Vila Clemente,-16.650070499999998,-49.2899913,Bonna sabor buffet,-16.6496721,-49.2949827,Pizza Place
Vila Clemente,-16.650070499999998,-49.2899913,Espetinho do Marcinho,-16.646454956155676,-49.29452837624344,Food Truck
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Padaria Docas,-16.66673356627144,-49.22750079263435,Bakery
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Kikão III,-16.672176307328243,-49.23441078004742,Burger Joint
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Pizza A,-16.668144556403846,-49.238091663552595,Pizza Place
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Subway,-16.671862715789928,-49.235770160309954,Sandwich Place
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Palácio do Pão,-16.663188043523537,-49.23216743659121,Bakery
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Otto's Pizzaria,-16.66680617028306,-49.23165063584843,Pizza Place
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Gigapizza,-16.66571624745819,-49.23250636182175,Pizza Place
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Mania Do Pastel,-16.666732947214545,-49.231634543733605,Diner
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Cafeteiria da May,-16.6667193144682,-49.231631930694874,Breakfast Spot
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Trupe do Topera,-16.664388667763628,-49.226847924397696,Snack Place
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Rato De Praça,-16.671301548488298,-49.234893201079274,Snack Place
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Restaurante E Churrascaria Chimarrão,-16.66927490021936,-49.23243239027522,BBQ Joint
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Churrascaria Chimarrao,-16.670575885980835,-49.23287239878116,BBQ Joint
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Du Primus Grill,-16.669516604737733,-49.23599604067562,Brazilian Restaurant
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Espetinho Do Cosmim,-16.664145,-49.226803,Churrascaria
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Pit Dog Top House,-16.671834468289433,-49.235043936166576,Food Truck
Vila Colemar Natal e Silva,-16.666899700000002,-49.2317403,Pastelaria Morde & Assopra,-16.665919263643623,-49.22550264350706,Brazilian Restaurant
Vila Concórdia,-16.6629412,-49.186741,Caco Pastéis,-16.660307165207048,-49.18305495580581,Diner
Vila Concórdia,-16.6629412,-49.186741,LR Burgues,-16.666527592714342,-49.18475093706852,Burger Joint
Vila Concórdia,-16.6629412,-49.186741,Bacanella - Pizzas E Massas,-16.662856263355433,-49.18663662868277,Pizza Place
Vila Concórdia,-16.6629412,-49.186741,Panela de Ouro,-16.659994330874294,-49.185955582649434,BBQ Joint
Vila Concórdia,-16.6629412,-49.186741,Pamonharia Suzukas,-16.65952771911556,-49.18482770773003,Brazilian Restaurant
Vila Concórdia,-16.6629412,-49.186741,Pizza Z,-16.659124646205015,-49.1835427165411,Pizza Place
Vila Cristina,-16.639840099999994,-49.2935507,Esfihas,-16.64451815793809,-49.29506137414022,Snack Place
Vila Cristina,-16.639840099999994,-49.2935507,Panificadora só Alegria,-16.64283630997357,-49.2931864670318,Bakery
Vila Cristina,-16.639840099999994,-49.2935507,Dezinho Sanduíches,-16.642531374523372,-49.295360276570804,Burger Joint
Vila Cristina,-16.639840099999994,-49.2935507,Fast Açai,-16.643799,-49.29484,Acai House
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Sarça Restaurante,-16.73211704856909,-49.27297842936379,Restaurant
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Oregano Pizza Bistrô,-16.73396304106371,-49.26962643345969,Pizza Place
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Cerrado Pães,-16.73324216320677,-49.27248033618206,Bakery
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Underground Burger,-16.732216,-49.272739,Burger Joint
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Moriyá Açaíteria,-16.723687557386285,-49.26687728004103,Acai House
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Nossa Casa Rodízio de Pizzas e Massas,-16.72291612543098,-49.27314461826581,Pizza Place
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Mabrouk Food e Beer,-16.733262547657763,-49.272576480400176,Middle Eastern Restaurant
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Bar do Véi Celino,-16.72972281547272,-49.27368526188057,Brazilian Restaurant
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Faceburguer,-16.731529366145626,-49.273922860683896,Burger Joint
Vila Divino Pai Eterno,-16.728259599999998,-49.271007,Espetinho Sr Paulo,-16.732829117052493,-49.27291675241922,Cafeteria
Vila Finsocial,-16.622968,-49.3189271,Subway,-16.62002120295627,-49.32008506539899,Sandwich Place
Vila Finsocial,-16.622968,-49.3189271,Rárika Mangalô,-16.62201211496574,-49.32421679989544,Sandwich Place
Vila Finsocial,-16.622968,-49.3189271,panificadora domingues II,-16.617765734653617,-49.32104118395763,Breakfast Spot
Vila Finsocial,-16.622968,-49.3189271,QG Jeitinho Caseiro - Av. Mangalô,-16.618046271209916,-49.32227474885728,Fast Food Restaurant
Vila Finsocial,-16.622968,-49.3189271,Talentos Pizzaria,-16.61803,-49.322285,Pizza Place
Vila João Vaz,-16.6524374,-49.3127335,Dallas,-16.65186766703624,-49.3114262241395,Brazilian Restaurant
Vila João Vaz,-16.6524374,-49.3127335,Praça De Alimentação Do Toshiba,-16.655674,-49.313717,Food Court
Vila João Vaz,-16.6524374,-49.3127335,Galego's Grill,-16.648874,-49.310806,Buffet
Vila João Vaz,-16.6524374,-49.3127335,Napolitana Pizzaria,-16.65679373379508,-49.31187201383642,Pizza Place
Vila Maria Dilce,-16.638198199999998,-49.2958126,Dezinho Sanduíches,-16.642531374523372,-49.295360276570804,Burger Joint
Vila Maria Dilce,-16.638198199999998,-49.2958126,Panificadora só Alegria,-16.64283630997357,-49.2931864670318,Bakery
Vila Maria Dilce,-16.638198199999998,-49.2958126,Fast Açai,-16.643799,-49.29484,Acai House
Vila Maria Luíza,-16.6844567,-49.2177452,Taz Mania Lanches,-16.68522475302344,-49.22392000036928,Food Truck
Vila Maria Luíza,-16.6844567,-49.2177452,Experiências Gastronómicas Vegetarianas,-16.68586899465252,-49.21657611679148,Vegetarian / Vegan Restaurant
Vila Maria Luíza,-16.6844567,-49.2177452,Rochinha Dog,-16.685225913194373,-49.223905163295825,Food Truck
Vila Maria Luíza,-16.6844567,-49.2177452,Tenda do Macarrão,-16.67836801658742,-49.21752063109886,Restaurant
Vila Maria Rosa,-16.6137833,-49.2391268,Pastéis Aparecida,-16.61444396364278,-49.242781012898114,Food Truck
Vila Maria Rosa,-16.6137833,-49.2391268,Dino's,-16.61501838690651,-49.243043221046875,Café
Vila Maria Rosa,-16.6137833,-49.2391268,Restaurante Sabor Goiano,-16.613314,-49.24408,Bistro
Vila Maria Rosa,-16.6137833,-49.2391268,Franguittos,-16.616681814193242,-49.24402713775492,Brazilian Restaurant
Vila Maria Rosa,-16.6137833,-49.2391268,Industria Super Pão,-16.60883974986091,-49.24195976491037,Bakery
Vila Maria Rosa,-16.6137833,-49.2391268,Panificadora Terras,-16.61720738640632,-49.2437952208482,Bakery
Vila Maria Rosa,-16.6137833,-49.2391268,Bar Esquina Do Sabor,-16.618964,-49.2427,Soup Place
Vila Mariana,-16.7482911,-49.2885975,Sandubão Sanduicheria,-16.752537632877786,-49.28922529324563,Burger Joint
Vila Mariana,-16.7482911,-49.2885975,Villa's Bar e Restaurante,-16.745285,-49.283936,Restaurant
Vila Mariana,-16.7482911,-49.2885975,Du'Cheff Pizzaria Express,-16.747483023010446,-49.28705666567307,Pizza Place
Vila Mariana,-16.7482911,-49.2885975,Tribo do Leão,-16.750322531309447,-49.28873016562196,Sandwich Place
Vila Mariana,-16.7482911,-49.2885975,Panificadora Panne Dorato,-16.750641606226882,-49.288929345790315,Bakery
